1:06:00:01:00,20,13
1:06:00:15:24,11,0
1:06:00:02:00,0,11
1:06:00:22:48,13,20
1:06:00:17:00,0,11
1:06:00:37:48,13,20
1:06:00:20:00,20,13
1:06:00:34:24,11,0
1:06:00:32:00,0,11
1:06:00:52:48,13,20
1:06:00:52:00,0,11
1:06:01:12:48,13,20
1:06:01:02:00,0,11
1:06:01:22:48,13,20
1:06:01:15:00,0,11
1:06:01:35:48,13,20
1:06:04:38:00,20,13
1:06:04:52:24,11,0
1:06:04:52:00,20,13
1:06:05:06:24,11,0
1:06:04:58:00,20,13
1:06:05:12:24,11,0
1:06:05:08:00,20,13
1:06:05:22:24,11,0
1:06:05:12:00,20,13
1:06:05:26:24,11,0
1:06:05:17:00,0,11
1:06:05:37:48,13,20
1:06:05:27:00,20,13
1:06:05:41:24,11,0
1:06:05:32:00,0,11
1:06:05:52:48,13,20
1:06:05:42:00,20,13
1:06:05:56:24,11,0
1:06:05:47:00,0,11
1:06:06:07:48,13,20
1:06:05:50:00,20,13
1:06:06:04:24,11,0
1:06:05:57:00,20,13
1:06:06:11:24,11,0
1:06:06:02:00,0,11
1:06:06:22:48,13,20
1:06:06:02:00,20,13
1:06:06:16:24,11,0
1:06:06:08:00,20,13
1:06:06:22:24,11,0
1:06:06:13:00,20,13
1:06:06:27:24,11,0
1:06:06:17:00,0,11
1:06:06:37:48,13,20
1:06:06:17:00,20,13
1:06:06:31:24,11,0
1:06:06:20:00,0,11
1:06:06:40:48,13,20
1:06:06:21:00,20,13
1:06:06:35:24,11,0
1:06:06:23:00,20,13
1:06:06:37:24,11,0
1:06:06:26:00,0,11
1:06:06:46:48,13,20
1:06:06:28:00,20,13
1:06:06:42:24,11,0
1:06:06:33:00,0,11
1:06:06:53:48,13,20
1:06:06:34:00,20,13
1:06:06:48:24,11,0
1:06:06:39:00,0,11
1:06:06:59:48,13,20
1:06:06:40:00,20,13
1:06:06:54:24,11,0
1:06:06:45:00,0,11
1:06:07:05:48,13,20
1:06:06:46:00,20,13
1:06:07:00:24,11,0
1:06:06:51:00,0,11
1:06:07:11:48,13,20
1:06:06:52:00,20,13
1:06:07:06:24,11,0
1:06:06:57:00,0,11
1:06:07:17:48,13,20
1:06:06:58:00,20,13
1:06:07:12:24,11,0
1:06:07:03:00,0,11
1:06:07:23:48,13,20
1:06:07:03:00,20,13
1:06:07:17:24,11,0
1:06:07:03:00,20,13
1:06:07:17:24,11,0
1:06:07:09:00,0,11
1:06:07:29:48,13,20
1:06:07:10:00,20,13
1:06:07:24:24,11,0
1:06:07:15:00,0,11
1:06:07:35:48,13,20
1:06:07:16:00,20,13
1:06:07:30:24,11,0
1:06:07:21:00,0,11
1:06:07:41:48,13,20
1:06:07:22:00,20,13
1:06:07:36:24,11,0
1:06:07:27:00,0,11
1:06:07:47:48,13,20
1:06:07:28:00,20,13
1:06:07:42:24,11,0
1:06:07:33:00,0,11
1:06:07:53:48,13,20
