1:06:00:01:00,19,0
1:06:00:02:00,0,19
1:06:00:12:00,19,0
1:06:00:18:00,0,19
1:06:00:21:00,19,0
1:06:00:45:00,0,19
1:06:00:57:00,19,0
1:06:04:46:00,0,19
1:06:04:48:00,19,0
1:06:04:50:00,0,19
1:06:04:56:00,19,0
1:06:05:00:00,0,19
1:06:05:03:00,0,19
1:06:05:05:00,19,0
1:06:05:12:00,19,0
1:06:05:18:00,0,19
1:06:05:20:00,19,0
1:06:05:33:00,0,19
1:06:05:35:00,19,0
1:06:05:48:00,0,19
1:06:05:57:00,19,0
1:06:06:05:00,0,19
1:06:06:12:00,19,0
1:06:06:16:00,0,19
1:06:06:18:00,19,0
1:06:06:21:00,0,19
1:06:06:25:00,0,19
1:06:06:27:00,19,0
1:06:06:35:00,0,19
1:06:06:39:00,19,0
1:06:06:45:00,0,19
1:06:06:49:00,19,0
1:06:06:55:00,0,19
1:06:06:59:00,19,0
1:06:07:05:00,0,19
1:06:07:09:00,19,0
1:06:07:11:00,0,19
1:06:07:19:00,19,0
1:06:07:25:00,0,19
1:06:07:29:00,19,0
1:06:07:35:00,0,19
1:06:07:39:00,19,0
1:06:07:45:00,0,19
1:06:07:49:00,19,0
1:06:07:55:00,0,19
1:06:07:59:00,19,0
1:06:08:05:00,0,19
1:06:08:09:00,19,0
1:06:08:15:00,0,19
1:06:08:19:00,19,0
1:06:08:25:00,0,19
1:06:08:29:00,19,0
1:06:08:35:00,0,19
1:06:08:39:00,19,0
1:06:08:45:00,0,19
1:06:08:49:00,19,0
1:06:08:55:00,0,19
1:06:08:59:00,19,0
1:06:09:05:00,0,19
1:06:09:09:00,19,0
1:06:09:15:00,0,19
1:06:09:19:00,19,0
1:06:09:25:00,0,19
1:06:09:29:00,19,0
1:06:09:35:00,0,19
1:06:09:39:00,19,0
1:06:09:45:00,0,19
1:06:09:49:00,19,0
1:06:09:55:00,0,19
1:06:09:59:00,19,8
1:06:10:17:51,6,0
1:06:10:05:00,0,6
1:06:10:16:36,8,19
1:06:10:09:00,19,8
1:06:10:27:51,6,0
1:06:10:15:00,0,6
1:06:10:26:36,8,19
1:06:10:19:00,19,8
1:06:10:37:51,6,0
1:06:10:25:00,0,6
1:06:10:36:36,8,19
1:06:10:29:00,19,8
1:06:10:47:51,6,0
1:06:10:35:00,0,6
1:06:10:46:36,8,19
1:06:10:39:00,19,8
1:06:10:57:51,6,0
1:06:10:45:00,0,6
1:06:10:56:36,8,19
1:06:10:49:00,19,8
1:06:11:17:51,6,0
1:06:10:55:00,0,6
1:06:11:06:36,8,19
1:06:10:59:00,19,8
