1:06:00:09:00,20,0
1:06:05:09:00,16,0
1:06:05:21:00,16,0
1:06:05:30:00,0,20
1:06:05:33:00,16,0
1:06:05:40:00,20,0
1:06:05:42:00,0,20
1:06:05:44:00,0,20
1:06:05:52:00,20,0
1:06:05:54:00,0,20
1:06:05:56:00,0,20
1:06:06:04:00,20,0
1:06:06:08:00,0,20
1:06:06:16:00,20,0
1:06:06:20:00,0,20
1:06:06:27:00,16,0
1:06:06:28:00,20,0
1:06:06:32:00,0,20
1:06:06:38:00,20,0
1:06:06:43:00,0,20
1:06:06:48:00,0,20
1:06:06:48:00,20,0
1:06:06:53:00,0,20
1:06:06:58:00,20,0
1:06:07:03:00,0,20
1:06:07:08:00,20,0
1:06:07:13:00,0,20
1:06:07:18:00,20,0
1:06:07:23:00,0,20
1:06:07:28:00,20,0
1:06:07:33:00,0,20
1:06:07:38:00,20,0
1:06:07:43:00,0,20
1:06:07:48:00,20,0
1:06:07:53:00,0,20
1:06:07:58:00,20,0
1:06:08:03:00,0,20
1:06:08:08:00,20,0
1:06:08:13:00,0,20
1:06:08:18:00,20,0
1:06:08:23:00,0,20
1:06:08:28:00,20,0
1:06:08:33:00,0,20
1:06:08:38:00,20,0
1:06:08:43:00,0,20
1:06:08:48:00,20,0
1:06:08:53:00,0,20
1:06:08:58:00,20,0
1:06:09:03:00,0,20
1:06:09:03:00,0,20
1:06:09:08:00,20,0
1:06:09:13:00,0,20
1:06:09:13:00,0,20
1:06:09:18:00,20,0
1:06:09:23:00,0,20
1:06:09:23:00,0,20
1:06:09:28:00,20,0
1:06:09:33:00,0,20
1:06:09:33:00,0,20
1:06:09:38:00,20,0
1:06:09:43:00,0,20
1:06:09:43:00,0,20
1:06:09:48:00,20,0
1:06:09:53:00,0,20
1:06:09:53:00,0,20
1:06:09:58:00,20,0
1:06:10:03:00,0,20
1:06:10:08:00,20,0
1:06:10:13:00,0,20
1:06:10:18:00,20,0
1:06:10:23:00,0,20
1:06:10:28:00,20,0
1:06:10:33:00,0,20
1:06:10:38:00,20,0
1:06:10:43:00,0,20
1:06:10:48:00,20,0
1:06:10:53:00,0,20
1:06:10:58:00,20,0
1:06:11:03:00,0,20
1:06:11:08:00,20,0
1:06:11:13:00,0,20
1:06:11:18:00,20,0
1:06:11:23:00,0,20
1:06:11:28:00,20,0
1:06:11:33:00,0,20
1:06:11:38:00,20,0
1:06:11:43:00,0,20
1:06:11:48:00,20,0
1:06:11:53:00,0,20
1:06:11:58:00,20,0
1:06:12:03:00,0,20
1:06:12:08:00,20,0
1:06:12:13:00,0,20
1:06:12:18:00,20,0
1:06:12:23:00,0,20
1:06:12:28:00,20,0
1:06:12:33:00,0,20
1:06:12:38:00,20,0
1:06:12:43:00,0,20
1:06:12:48:00,20,0
1:06:12:53:00,0,20
1:06:12:58:00,20,0
1:06:13:03:00,0,20
1:06:13:08:00,20,0
1:06:13:13:00,0,20
1:06:13:18:00,20,0
1:06:13:23:00,0,20
1:06:13:28:00,20,0
1:06:13:33:00,0,20
1:06:13:38:00,20,0
1:06:13:43:00,0,20
1:06:13:48:00,20,0
1:06:13:53:00,0,20
1:06:13:58:00,20,0
1:06:14:03:00,0,20
1:06:14:08:00,20,0
1:06:14:13:00,0,20
1:06:14:18:00,20,0
1:06:14:23:00,0,20
1:06:14:28:00,20,0
1:06:14:32:00,0,20
1:06:14:38:00,20,0
1:06:14:42:00,0,20
1:06:14:48:00,20,0
1:06:14:51:00,0,20
1:06:14:58:00,20,0
1:06:15:01:00,0,20
1:06:15:08:00,20,0
1:06:15:10:00,0,20
1:06:15:18:00,20,0
1:06:15:20:00,0,20
1:06:15:28:00,20,0
1:06:15:30:00,0,20
1:06:15:38:00,20,0
1:06:15:40:00,0,20
1:06:15:48:00,20,0
1:06:15:51:00,0,20
1:06:15:58:00,20,0
1:06:16:01:00,0,20
1:06:16:08:00,20,0
1:06:16:11:00,0,20
1:06:16:18:00,20,0
1:06:16:21:00,0,20
1:06:16:28:00,20,0
1:06:16:31:00,0,20
1:06:16:39:00,20,0
1:06:16:41:00,0,20
1:06:16:49:00,20,0
1:06:16:51:00,0,20
1:06:16:59:00,20,0
1:06:17:01:00,0,20
1:06:17:09:00,20,0
1:06:17:11:00,0,20
1:06:17:19:00,20,0
