00:00:00,3,11
00:08:00,36,34
00:09:00,44,34
00:12:00,0,17
00:20:00,3,11
00:26:00,44,34
00:32:00,0,11
00:40:00,3,11
00:41:00,44,34
00:52:00,0,11
00:56:00,44,34
04:22:00,11,0
04:32:00,34,44
04:35:00,10,44
04:41:00,33,0
04:42:00,0,44
04:42:00,11,0
04:45:00,16,0
04:52:00,34,44
04:58:00,16,0
05:02:00,0,44
05:02:00,16,0
05:07:00,34,44
05:09:00,44,0
05:15:00,33,0
05:16:00,0,44
05:24:00,34,44
05:25:00,11,3
05:25:00,44,0
05:31:00,0,44
05:32:00,11,0
05:32:00,34,35
05:34:00,11,3
05:35:00,16,3
05:41:00,44,0
05:43:00,3,35
05:43:00,36,0
05:46:00,0,44
05:47:00,34,35
05:49:00,34,44
05:49:00,44,0
05:53:00,20,0
05:55:00,11,3
05:55:00,3,35
05:56:00,0,44
05:56:00,44,0
05:57:00,36,0
05:58:00,34,35
06:04:00,33,3
06:05:00,3,35
06:06:00,0,44
06:06:00,34,35
06:06:00,44,0
06:07:00,34,44
06:10:00,36,3
06:15:00,3,35
06:16:00,44,0
06:17:00,11,3
06:19:00,34,35
06:20:00,36,3
06:21:00,0,35
06:26:00,0,44
06:26:00,44,0
06:27:00,34,35
06:28:00,34,44
06:29:00,11,3
06:30:00,36,3
06:31:00,12,44
06:34:00,11,3
06:35:00,3,35
06:36:00,0,44
06:36:00,44,0
06:40:00,36,3
06:41:00,0,35
06:41:00,11,0
06:46:00,0,44
06:46:00,44,0
06:50:00,36,3
06:53:00,34,35
06:55:00,3,35
06:56:00,0,44
06:56:00,44,0
07:00:00,36,3
07:05:00,3,35
07:06:00,0,44
07:06:00,44,0
07:10:00,36,3
07:15:00,3,35
07:16:00,0,44
07:16:00,44,0
07:20:00,36,3
07:25:00,3,35
07:26:00,0,44
07:26:00,44,0
07:30:00,36,3
07:35:00,3,35
07:36:00,0,44
07:36:00,44,0
07:40:00,36,3
07:45:00,3,35
07:46:00,0,44
07:46:00,44,12
07:50:00,36,3
07:55:00,3,35
07:56:00,0,44
07:56:00,44,0
08:00:00,36,3
08:05:00,3,35
08:06:00,0,44
08:06:00,44,0
08:10:00,36,12
08:15:00,3,35
08:16:00,0,33
08:16:00,44,0
08:20:00,36,12
08:25:00,3,35
08:26:00,0,44
08:26:00,44,0
08:30:00,36,3
08:35:00,3,33
08:36:00,0,44
08:36:00,44,0
08:40:00,36,3
08:45:00,3,35
08:46:00,0,44
08:46:00,44,12
08:50:00,36,3
08:55:00,3,35
08:56:00,0,44
08:56:00,44,0
09:00:00,36,3
09:06:00,3,35
09:07:00,44,0
09:08:00,0,44
09:11:00,36,3
09:18:00,3,35
09:19:00,44,0
09:20:00,0,44
09:22:00,36,3
09:30:00,3,35
09:31:00,44,0
09:32:00,0,44
09:34:00,36,3
09:42:00,3,35
09:43:00,44,0
09:44:00,0,44
09:46:00,36,3
09:54:00,3,35
09:55:00,44,0
09:56:00,0,44
09:58:00,36,3
10:06:00,3,35
10:07:00,44,0
10:08:00,0,44
10:10:00,36,3
10:18:00,3,35
10:19:00,44,0
10:20:00,0,44
10:22:00,36,3
10:30:00,3,35
10:31:00,44,0
10:32:00,0,44
10:34:00,36,3
10:42:00,3,35
10:43:00,44,0
10:44:00,0,44
10:46:00,36,3
10:54:00,3,35
10:55:00,44,0
10:56:00,0,44
10:58:00,36,3
11:06:00,3,35
11:07:00,44,0
11:08:00,0,44
11:10:00,36,3
11:18:00,3,35
11:19:00,44,0
11:20:00,0,44
11:22:00,36,3
11:30:00,3,35
11:31:00,44,0
11:32:00,0,44
11:34:00,36,3
11:42:00,3,35
11:43:00,44,0
11:44:00,0,44
11:46:00,36,3
11:54:00,3,35
11:55:00,44,0
11:56:00,0,44
11:58:00,36,3
12:06:00,3,35
12:07:00,44,0
12:08:00,0,44
12:10:00,36,3
12:18:00,3,35
12:19:00,44,0
12:20:00,0,44
12:22:00,36,3
12:30:00,3,35
12:31:00,44,0
12:32:00,0,44
12:34:00,36,3
12:42:00,3,35
12:43:00,44,0
12:44:00,0,44
12:46:00,36,3
12:54:00,3,35
12:55:00,44,0
12:56:00,0,44
12:58:00,36,3
13:06:00,3,35
13:07:00,44,0
13:08:00,0,44
13:10:00,36,3
13:18:00,3,35
13:19:00,44,0
13:20:00,0,44
13:22:00,36,3
13:30:00,3,35
13:31:00,44,0
13:32:00,0,44
13:34:00,36,3
13:42:00,3,35
13:43:00,44,0
13:44:00,0,44
13:46:00,36,3
13:54:00,3,35
13:55:00,44,0
13:56:00,0,44
13:58:00,36,3
14:05:00,3,35
14:06:00,0,44
14:06:00,44,0
14:10:00,36,3
14:15:00,3,35
14:16:00,44,0
14:23:00,33,3
14:25:00,3,35
14:26:00,0,44
14:26:00,44,0
14:30:00,36,3
14:31:00,12,44
14:35:00,3,35
14:36:00,0,44
14:36:00,44,0
14:40:00,36,3
14:46:00,0,44
14:46:00,44,0
14:50:00,36,3
14:55:00,3,35
14:56:00,0,44
14:56:00,12,35
15:00:00,36,3
15:05:00,3,35
15:06:00,44,0
15:08:00,30,0
15:10:00,36,3
15:15:00,3,35
15:16:00,0,44
15:16:00,44,0
15:20:00,36,3
15:21:00,12,44
15:25:00,3,35
15:26:00,0,44
15:26:00,44,0
15:30:00,36,3
15:36:00,0,44
15:36:00,44,0
15:40:00,36,3
15:45:00,3,35
15:46:00,0,44
15:46:00,12,35
15:46:00,44,0
15:50:00,36,3
15:55:00,3,35
15:56:00,0,44
15:56:00,44,0
16:00:00,36,3
16:05:00,3,35
16:06:00,0,44
16:06:00,44,0
16:10:00,36,3
16:15:00,3,35
16:16:00,0,44
16:16:00,36,3
16:20:00,36,3
16:25:00,3,35
16:26:00,0,44
16:26:00,44,0
16:30:00,36,3
16:35:00,3,35
16:36:00,0,44
16:36:00,44,0
16:40:00,36,3
16:45:00,3,35
16:46:00,0,44
16:46:00,44,0
16:50:00,36,3
16:55:00,3,35
16:56:00,0,44
16:56:00,44,0
17:00:00,36,3
17:05:00,3,35
17:06:00,0,44
17:06:00,44,0
17:10:00,36,3
17:15:00,3,35
17:16:00,0,44
17:16:00,44,0
17:20:00,36,3
17:25:00,3,35
17:26:00,0,44
17:26:00,44,0
17:30:00,36,3
17:35:00,3,35
17:36:00,0,44
17:36:00,44,0
17:40:00,36,3
17:45:00,3,35
17:46:00,0,44
17:46:00,44,0
17:50:00,36,3
17:55:00,3,35
17:56:00,0,44
17:56:00,44,0
18:00:00,36,3
18:05:00,3,35
18:06:00,0,44
18:06:00,44,0
18:10:00,36,3
18:15:00,3,35
18:16:00,0,44
18:16:00,44,0
18:20:00,36,12
18:25:00,3,35
18:26:00,0,44
18:26:00,44,0
18:30:00,36,3
18:35:00,3,33
18:36:00,0,44
