1:06:00:01:00,8,0
1:06:00:02:00,8,19
1:06:00:12:00,19,0
1:06:00:18:00,0,24
1:06:00:21:00,19,12
1:06:00:45:00,0,24
1:06:00:57:00,24,12
1:06:04:46:00,12,24
1:06:04:50:00,12,24
1:06:04:56:00,12,0
1:06:05:00:00,12,24
1:06:05:03:00,12,24
1:06:05:05:00,8,0
1:06:05:12:00,12,0
1:06:05:16:00,12,24
1:06:05:18:00,0,19
1:06:05:19:00,12,24
1:06:05:20:00,8,0
1:06:05:33:00,0,19
1:06:05:35:00,8,0
1:06:05:48:00,0,19
1:06:05:57:00,19,0
1:06:06:03:00,0,19
1:06:06:05:00,12,24
1:06:06:12:00,19,0
1:06:06:16:00,12,19
1:06:06:18:00,0,19
1:06:06:18:00,12,0
1:06:06:21:00,12,24
1:06:06:25:00,12,24
1:06:06:27:00,19,0
1:06:06:35:00,0,19
1:06:06:39:00,19,0
1:06:06:45:00,0,19
1:06:06:49:00,19,0
1:06:06:55:00,0,19
1:06:06:59:00,19,0
1:06:07:05:00,0,19
1:06:07:09:00,19,0
1:06:07:11:00,12,19
1:06:07:15:00,0,19
1:06:07:19:00,19,0
1:06:07:25:00,0,19
1:06:07:29:00,19,0
1:06:07:35:00,0,19
1:06:07:39:00,19,0
1:06:07:45:00,0,19
1:06:07:49:00,19,0
1:06:07:55:00,0,19
1:06:07:59:00,19,0
1:06:08:05:00,0,19
1:06:08:09:00,19,0
1:06:08:15:00,0,19
1:06:08:19:00,19,0
1:06:08:25:00,0,19
1:06:08:29:00,19,0
1:06:08:35:00,0,19
1:06:08:39:00,19,0
1:06:08:45:00,0,19
1:06:08:49:00,19,0
1:06:08:55:00,0,19
1:06:08:59:00,19,0
1:06:09:05:00,0,19
1:06:09:09:00,19,0
1:06:09:15:00,0,19
1:06:09:19:00,19,0
1:06:09:25:00,0,19
1:06:09:29:00,19,0
1:06:09:35:00,0,19
1:06:09:39:00,19,0
1:06:09:45:00,0,19
1:06:09:49:00,19,0
1:06:09:55:00,0,19
1:06:09:59:00,19,0
1:06:10:05:00,0,19
1:06:10:09:00,19,0
1:06:10:15:00,0,19
1:06:10:19:00,19,0
1:06:10:25:00,0,19
1:06:10:29:00,19,0
1:06:10:35:00,0,19
1:06:10:39:00,19,0
1:06:10:45:00,0,19
1:06:10:49:00,19,0
1:06:10:55:00,0,19
1:06:10:59:00,19,0
1:06:11:05:00,0,19
1:06:11:09:00,19,0
1:06:11:15:00,0,19
1:06:11:19:00,19,0
1:06:11:25:00,0,19
1:06:11:29:00,19,0
1:06:11:35:00,0,19
1:06:11:39:00,19,0
1:06:11:45:00,0,19
1:06:11:49:00,19,0
1:06:11:55:00,0,19
1:06:11:59:00,19,0
1:06:12:05:00,0,19
1:06:12:05:00,0,19
1:06:12:09:00,19,0
1:06:12:15:00,0,19
1:06:12:15:00,0,19
1:06:12:19:00,19,0
1:06:12:25:00,0,19
1:06:12:25:00,0,19
1:06:12:29:00,19,0
1:06:12:35:00,0,19
1:06:12:35:00,0,19
1:06:12:39:00,19,0
1:06:12:45:00,0,19
1:06:12:45:00,0,19
1:06:12:49:00,19,0
1:06:12:55:00,0,19
1:06:12:55:00,0,19
1:06:12:59:00,19,0
1:06:13:05:00,0,19
1:06:13:09:00,19,0
1:06:13:15:00,0,19
1:06:13:19:00,19,0
1:06:13:25:00,0,19
1:06:13:29:00,19,0
1:06:13:35:00,0,19
1:06:13:39:00,19,0
1:06:13:45:00,0,19
1:06:13:49:00,19,0
1:06:13:55:00,0,19
1:06:13:59:00,19,0
1:06:14:05:00,0,19
1:06:14:09:00,19,0
1:06:14:15:00,0,19
1:06:14:19:00,19,0
1:06:14:25:00,0,19
1:06:14:29:00,19,0
1:06:14:35:00,0,19
1:06:14:39:00,19,0
1:06:14:45:00,0,19
1:06:14:49:00,19,0
1:06:14:55:00,0,19
1:06:14:59:00,19,0
1:06:15:05:00,0,19
1:06:15:09:00,19,0
1:06:15:15:00,0,19
1:06:15:19:00,19,0
1:06:15:25:00,0,19
1:06:15:29:00,19,0
1:06:15:35:00,0,19
1:06:15:39:00,19,0
1:06:15:45:00,0,19
1:06:15:49:00,19,0
1:06:15:55:00,0,19
1:06:15:59:00,19,0
1:06:16:05:00,0,19
1:06:16:09:00,19,0
1:06:16:15:00,0,19
1:06:16:19:00,19,0
1:06:16:25:00,0,19
1:06:16:29:00,19,0
1:06:16:35:00,0,19
1:06:16:39:00,19,0
1:06:16:45:00,0,19
1:06:16:49:00,19,0
1:06:16:55:00,0,19
1:06:16:59:00,19,0
1:06:17:05:00,0,19
1:06:17:09:00,19,0
1:06:17:15:00,0,19
1:06:17:19:00,19,0
1:06:17:25:00,0,19
1:06:17:29:00,19,0
1:06:17:35:00,0,19
1:06:17:39:00,19,0
1:06:17:45:00,0,19
1:06:17:49:00,19,0
1:06:17:55:00,0,19
1:06:17:59:00,19,0
1:06:18:05:00,0,19
1:06:18:09:00,19,0
1:06:18:15:00,0,19
1:06:18:19:00,19,0
1:06:18:25:00,0,19
1:06:18:29:00,19,0
1:06:18:35:00,0,19
1:06:18:39:00,19,0
1:06:18:45:00,0,19
1:06:18:49:00,19,0
1:06:18:55:00,0,19
1:06:18:59:00,19,0
1:06:19:05:00,0,19
1:06:19:09:00,19,0
1:06:19:15:00,0,19
1:06:19:19:00,19,0
1:06:19:25:00,0,19
1:06:19:29:00,19,0
1:06:19:35:00,0,19
1:06:19:37:00,19,12
1:06:19:39:00,19,0
1:06:19:47:00,0,19
1:06:19:49:00,19,0
1:06:19:51:00,19,12
1:06:19:57:00,0,19
1:06:20:01:00,19,0
1:06:20:07:00,0,19
1:06:20:12:00,19,12
1:06:20:16:00,19,0
1:06:20:22:00,0,19
1:06:20:29:00,19,0
1:06:20:31:00,19,12
1:06:20:34:00,0,19
1:06:20:42:00,19,0
1:06:20:48:00,0,19
1:06:20:55:00,0,13
1:06:20:57:00,19,0
1:06:21:03:00,0,19
1:06:21:07:00,19,12
1:06:21:12:00,19,0
1:06:21:18:00,0,19
1:06:21:27:00,19,0
1:06:21:33:00,0,19
1:06:21:42:00,19,0
1:06:21:48:00,0,19
1:06:21:51:00,19,12
1:06:22:03:00,0,12
1:06:22:12:00,19,0
1:06:22:18:00,0,19
1:06:22:27:00,19,12
1:06:22:43:00,19,0
1:06:22:48:00,0,19
1:06:23:12:00,19,0
1:06:23:18:00,0,19
1:06:23:42:00,19,8
1:06:23:48:00,0,8
