6:30:00,0,1
6:30:00,1,0
11:30:00,0,1
11:30:00,1,0
18:30:00,0,1
18:30:00,1,0
30:30:00,0,1
30:30:00,1,0
35:30:00,0,1
35:30:00,1,0
42:30:00,0,1
42:30:00,1,0
54:30:00,0,1
54:30:00,1,0
59:30:00,0,1
59:30:00,1,0
66:30:00,0,1
66:30:00,1,0
78:30:00,0,1
78:30:00,1,0
83:30:00,0,1
83:30:00,1,0
90:30:00,0,1
90:30:00,1,0
102:30:00,0,1
102:30:00,1,0
107:30:00,0,1
107:30:00,1,0
114:30:00,0,1
114:30:00,1,0
126:30:00,0,1
126:30:00,1,0
131:30:00,0,1
131:30:00,1,0
138:30:00,0,1
138:30:00,1,0
150:30:00,1,0
152:00:00,0,1
159:30:00,1,0
162:30:00,1,1
