00:00:7:00:01,0,3
00:01:16:30:00,3,0
01:01:7:00:00,0,3
01:01:16:30:00,3,0
02:01:7:00:00,0,3
02:01:16:30:00,3,0
03:01:7:00:00,0,3
03:01:16:30:00,3,0
04:01:7:00:00,0,3
04:01:16:30:00,3,0
05:01:7:00:00,0,3
05:01:17:00:00,3,0
06:01:17:00:00,0,3
06:01:19:00:00,3,0
07:01:7:00:00,0,3
07:01:16:30:00,3,0
08:01:7:00:00,0,3
08:01:16:30:00,3,0
09:01:7:00:00,0,3
09:01:16:30:00,3,0
10:01:7:00:00,0,3
10:010:16:30:00,3,0
11:010:7:00:00,0,3
11:01:16:30:00,3,0
12:01:7:00:00,0,3
12:01:17:00:00,3,0
13:01:17:00:00,0,3
13:01:19:00:00,3,0
14:01:7:00:00,0,3
14:01:16:30:00,3,0
15:01:7:00:00,0,3
15:01:16:30:00,3,0
16:01:7:00:00,0,3
16:01:16:30:00,3,0
17:01:7:00:00,0,3
17:010:16:30:00,3,0
18:010:7:00:00,0,3
18:01:16:30:00,3,0
19:01:7:00:00,0,3
19:01:17:00:00,3,0
20:01:17:00:00,0,3
20:01:19:00:00,3,0
21:01:7:00:00,0,3
21:01:16:30:00,3,0
22:01:7:00:00,0,3
22:01:16:30:00,3,0
23:01:7:00:00,0,3
23:01:16:30:00,3,0
24:01:7:00:00,0,3
24:010:16:30:00,3,0
25:010:7:00:00,0,3
25:01:16:30:00,3,0
26:01:7:00:00,0,3
26:01:17:00:00,3,0
27:01:17:00:00,0,3
27:01:19:00:00,3,0
28:01:7:00:00,0,3
28:01:16:30:00,3,0
29:01:7:00:00,0,3
29:01:16:30:00,3,0
30:01:7:00:00,0,3
30:01:16:30:00,3,0
31:01:7:00:00,0,3
31:010:16:30:00,3,0
32:010:7:00:00,0,3
32:01:16:30:00,3,0
33:01:7:00:00,0,3
33:01:17:00:00,3,0
34:01:17:00:00,0,3
34:01:19:00:00,3,0
35:01:7:00:00,0,3
35:01:16:30:00,3,0
36:01:7:00:00,0,3
36:01:16:30:00,3,0
37:01:7:00:00,0,3
37:01:16:30:00,3,0
38:01:7:00:00,0,3
38:010:16:30:00,3,0
39:010:7:00:00,0,3
39:01:16:30:00,3,0
40:01:7:00:00,0,3
40:01:17:00:00,3,0
41:01:17:00:00,0,3
41:01:19:00:00,3,0
