00:00:7:00:00,0,1
00:00:8:00:00,1,0
00:00:17:00:00,0,1
00:00:18:00:00,1,0
01:00:7:00:00,0,1
01:00:8:00:00,1,0
01:00:17:00:00,0,1
01:00:18:00:00,1,0
02:00:7:00:00,0,1
02:00:8:00:00,1,0
02:00:17:00:00,0,1
02:00:18:00:00,1,0
03:00:7:00:00,0,1
03:00:8:00:00,1,0
03:00:17:00:00,0,1
03:00:18:00:00,1,0
04:00:7:00:00,0,1
04:00:8:00:00,1,0
04:00:17:00:00,0,1
04:00:18:00:00,1,0
05:00:7:00:00,0,1
05:00:8:00:00,1,0
05:00:17:00:00,0,1
05:00:18:00:00,1,0
06:00:20:10:00,0,1
06:00:21:10:00,1,0
07:00:7:00:00,0,1
07:00:8:00:00,1,0
07:00:17:00:00,0,1
07:00:18:00:00,1,0
07:00:7:00:00,0,1
08:00:8:00:00,1,0
08:00:17:00:00,0,1
08:00:18:00:00,1,0
09:00:7:00:00,0,1
09:00:8:00:00,1,0
09:00:17:00:00,0,1
09:00:18:00:00,1,0
10:00:7:00:00,0,1
10:07:8:00:00,1,0
10:07:17:00:00,0,1
10:00:18:00:00,1,0
11:00:7:00:00,0,1
11:00:8:00:00,1,0
11:00:17:00:00,0,1
11:00:18:00:00,1,0
12:00:7:00:00,0,1
12:00:8:00:00,1,0
12:00:17:00:00,0,1
12:00:18:00:00,1,0
13:00:20:10:00,0,1
13:00:21:10:00,1,0
14:00:7:00:00,0,1
14:00:8:00:00,1,0
14:00:17:00:00,0,1
14:00:18:00:00,1,0
15:00:7:00:00,0,1
15:00:8:00:00,1,0
15:00:17:00:00,0,1
15:00:18:00:00,1,0
16:00:7:00:00,0,1
16:00:8:00:00,1,0
16:00:17:00:00,0,1
16:00:18:00:00,1,0
17:00:7:00:00,0,1
17:00:8:00:00,1,0
17:00:17:00:00,0,1
17:00:18:00:00,1,0
18:00:7:00:00,0,1
18:00:8:00:00,1,0
18:00:17:00:00,0,1
18:00:18:00:00,1,0
19:00:7:00:00,0,1
19:00:8:00:00,1,0
19:00:17:00:00,0,1
19:00:18:00:00,1,0
20:00:20:10:00,0,1
20:00:21:10:00,1,0
21:00:7:00:00,0,1
21:00:8:00:00,1,0
21:00:17:00:00,0,1
21:00:18:00:00,1,0
22:00:7:00:00,0,1
22:00:8:00:00,1,0
22:00:17:00:00,0,1
22:00:18:00:00,1,0
23:00:7:00:00,0,1
23:00:8:00:00,1,0
23:00:17:00:00,0,1
23:00:18:00:00,1,0
24:00:7:00:00,0,1
24:00:8:00:00,1,0
24:00:17:00:00,0,1
24:00:18:00:00,1,0
25:00:7:00:00,0,1
25:00:8:00:00,1,0
25:00:17:00:00,0,1
25:00:18:00:00,1,0
26:00:7:00:00,0,1
26:00:8:00:00,1,0
26:00:17:00:00,0,1
26:00:18:00:00,1,0
27:00:20:10:00,0,1
27:00:21:10:00,1,0
28:00:7:00:00,0,1
28:00:8:00:00,1,0
28:00:17:00:00,0,1
28:00:18:00:00,1,0
29:00:7:00:00,0,1
29:00:8:00:00,1,0
29:00:17:00:00,0,1
29:00:18:00:00,1,0
30:00:7:00:00,0,1
30:00:8:00:00,1,0
30:00:17:00:00,0,1
30:00:18:00:00,1,0
31:00:7:00:00,0,1
31:00:8:00:00,1,0
31:00:17:00:00,0,1
31:00:18:00:00,1,0
32:00:7:00:00,0,1
32:00:8:00:00,1,0
32:00:17:00:00,0,1
32:00:18:00:00,1,0
33:00:7:00:00,0,1
33:00:8:00:00,1,0
33:00:17:00:00,0,1
33:00:18:00:00,1,0
34:00:20:10:00,0,1
34:00:21:10:00,1,0
