00:01:7:00:00,2,0
00:01:11:00:00,0,2
00:01:16:00:00,2,0
00:01:18:30:00,0,2
02:01:7:00:00,2,0
02:01:11:00:00,0,2
02:01:16:00:00,2,0
02:01:18:30:00,0,2
04:01:7:00:00,2,0
04:01:11:00:00,0,2
04:01:16:00:00,2,0
04:01:18:30:00,0,2
07:01:7:00:00,2,0
07:01:11:00:00,0,2
07:01:16:00:00,2,0
07:01:18:30:00,0,2
09:01:7:00:00,2,0
09:01:11:00:00,0,2
09:01:16:00:00,2,0
09:01:18:30:00,0,2
11:01:7:00:00,2,0
11:01:11:00:00,0,2
11:01:16:00:00,2,0
11:01:18:30:00,0,2
14:01:7:00:00,2,0
14:01:11:00:00,0,2
14:01:16:00:00,2,0
14:01:18:30:00,0,2
16:01:7:00:00,2,0
16:01:11:00:00,0,2
16:01:16:00:00,2,0
16:01:18:30:00,0,2
18:01:7:00:00,2,0
18:01:11:00:00,0,2
18:01:16:00:00,2,0
18:01:18:30:00,0,2
21:01:7:00:00,2,0
21:01:11:00:00,0,2
21:01:16:00:00,2,0
21:01:18:30:00,0,2
23:01:7:00:00,2,0
23:01:11:00:00,0,2
23:01:16:00:00,2,0
23:01:18:30:00,0,2
25:01:7:00:00,2,0
25:01:11:00:00,0,2
25:01:16:00:00,2,0
25:01:18:30:00,0,2
