1:06:00:05:00,14,0
1:06:00:15:00,0,14
1:06:00:25:00,14,0
1:06:00:35:00,0,14
1:06:00:45:00,14,0
1:06:00:55:00,0,14
1:06:01:05:00,14,0
1:06:01:15:00,0,14
1:06:01:25:00,14,0
1:06:01:35:00,0,14
1:06:01:45:00,14,0
1:06:01:55:00,0,14
1:06:02:05:00,14,0
1:06:02:15:00,0,14
1:06:02:25:00,14,0
1:06:02:35:00,0,14
1:06:02:45:00,14,0
1:06:02:55:00,0,14
1:06:03:05:00,14,0
1:06:03:15:00,0,14
1:06:03:25:00,14,0
1:06:03:35:00,0,14
1:06:03:45:00,14,0
1:06:03:55:00,0,14
1:06:04:05:00,14,0
1:06:04:15:00,0,14
1:06:04:25:00,14,0
1:06:04:35:00,0,14
1:06:04:45:00,14,0
1:06:04:55:00,0,14
1:06:05:05:00,14,0
1:06:05:15:00,0,14
1:06:05:25:00,14,0
1:06:05:35:00,0,14
1:06:05:45:00,14,0
1:06:05:55:00,0,14
